Date,Lon,Lat,Temperature
28/02/2007,-8.4235,51.9005,8.57
11/06/2007,-8.4235,51.9005,18.29
11/06/2007,-8.4235,51.9005,19.24
09/07/2007,-8.4235,51.9005,15.31
09/07/2007,-8.4235,51.9005,16.13
20/08/2007,-8.4235,51.9005,15.78
28/02/2007,-8.4463,51.902,8.16
11/06/2007,-8.4463,51.902,17.94
11/06/2007,-8.4463,51.902,18.86
09/07/2007,-8.4463,51.902,15.21
09/07/2007,-8.4463,51.902,15.48
20/08/2007,-8.4463,51.902,16.54
20/08/2007,-8.4463,51.902,18.06
12/06/2007,-8.4663,51.9002,16.6
12/06/2007,-8.4663,51.9002,17.2
10/07/2007,-8.4663,51.9002,15.0
10/07/2007,-8.4663,51.9002,15.5
21/08/2007,-8.4663,51.9002,15.5
21/08/2007,-8.4663,51.9002,15.6
12/06/2007,-8.395,51.926,13.7
10/07/2007,-8.396,51.919,12.1
21/08/2007,-8.396,51.919,12.8
26/02/2007,-7.8417,51.9482,9.28
13/06/2007,-7.8417,51.9482,16.11
11/07/2007,-7.8417,51.9482,11.87
23/08/2007,-7.8417,51.9482,14.85
26/02/2007,-7.8465,51.9662,9.02
26/02/2007,-7.8465,51.9662,9.04
13/06/2007,-7.8465,51.9662,17.02
11/07/2007,-7.8465,51.9662,12.13
23/08/2007,-7.8465,51.9662,15.26
26/02/2007,-7.865,51.9837,8.99
26/02/2007,-7.865,51.9837,8.83
13/06/2007,-7.865,51.9837,18.73
11/07/2007,-7.865,51.9837,13.32
23/08/2007,-7.865,51.9837,15.13
26/02/2007,-7.8823,51.9958,8.55
13/06/2007,-7.8823,51.9958,19.19
11/07/2007,-7.8823,51.9958,16.69
23/08/2007,-7.8823,51.9958,15.36
23/08/2007,-7.8823,51.9958,16.1
26/02/2007,-7.8553,52.0135,8.61
26/02/2007,-7.8553,52.0135,8.55
13/06/2007,-7.8553,52.0135,19.57
11/07/2007,-7.8553,52.0135,15.01
26/02/2007,-7.8527,52.0307,8.45
13/06/2007,-7.8527,52.0307,19.62
11/07/2007,-7.8527,52.0307,14.9
23/08/2007,-7.8527,52.0307,15.42
23/08/2007,-7.8527,52.0307,15.94
26/02/2007,-7.8492,52.0488,8.38
13/06/2007,-7.8492,52.0488,19.34
11/07/2007,-7.8492,52.0488,14.83
26/02/2007,-7.8723,52.0652,8.32
26/02/2007,-7.8723,52.0652,8.38
13/06/2007,-7.8723,52.0652,18.93
11/07/2007,-7.8723,52.0652,14.55
23/08/2007,-7.8723,52.0652,15.42
23/08/2007,-7.8723,52.0652,16.38
26/02/2007,-7.8833,52.0827,8.46
26/02/2007,-7.8833,52.0827,8.53
13/06/2007,-7.8833,52.0827,18.8
13/06/2007,-7.8833,52.0827,18.7
23/08/2007,-7.8833,52.0827,15.2
23/08/2007,-7.8833,52.0827,16.0
19/02/2007,-9.9415,52.0742,10.15
20/09/2007,-9.9415,52.0742,15.18
20/09/2007,-9.9415,52.0742,15.24
28/06/2007,-9.9628,52.0697,15.1
16/08/2007,-9.9628,52.0697,15.93
26/02/2007,-7.8623,52.0873,8.15
13/06/2007,-7.8623,52.0873,18.52
11/07/2007,-7.8623,52.0873,14.52
23/08/2007,-7.8623,52.0873,15.64
23/08/2007,-7.8623,52.0873,16.45
19/02/2007,-9.9217,52.0985,9.57
19/02/2007,-9.9217,52.0985,9.2
28/06/2007,-9.9217,52.0985,15.08
16/08/2007,-9.9217,52.0985,15.52
20/09/2007,-9.9217,52.0985,15.13
20/09/2007,-9.9217,52.0985,15.3
26/02/2007,-7.8668,52.1095,8.15
26/02/2007,-7.8668,52.1095,8.42
13/06/2007,-7.8668,52.1095,18.53
11/07/2007,-7.8668,52.1095,13.84
26/02/2007,-7.8442,52.1238,8.55
26/02/2007,-7.8442,52.1238,8.98
13/06/2007,-7.8442,52.1238,15.3
13/06/2007,-7.8442,52.1238,18.1
11/07/2007,-7.8442,52.1238,12.6
23/08/2007,-7.8442,52.1238,13.9
