Date,Longitude [degrees_east],Latitude [degrees_north],Temperature [degC]
2009-06-30,-7.8527,52.0307,18.59
2009-09-17,-7.8527,52.0307,13.43
2009-01-19,-7.8492,52.0488,5.2
2009-05-19,-7.8492,52.0488,11.7
2009-06-30,-7.8492,52.0488,18.81
2009-06-30,-7.8492,52.0488,18.67
2009-09-17,-7.8492,52.0488,13.24
2009-01-19,-7.8723,52.0652,5.13
2009-05-19,-7.8723,52.0652,11.82
2009-06-30,-7.8723,52.0652,18.88
2009-09-17,-7.8723,52.0652,13.15
2009-01-19,-7.8833,52.0827,5.12
2009-05-19,-7.8833,52.0827,11.78
2009-06-30,-7.8833,52.0827,18.35
2009-06-30,-7.8833,52.0827,18.08
2009-09-17,-7.8833,52.0827,12.55
2009-05-25,-9.9415,52.0742,13.6
2009-05-03,-9.9628,52.0697,8.07
2009-01-19,-7.8623,52.0873,5.11
2009-05-19,-7.8623,52.0873,11.43
2009-06-30,-7.8623,52.0873,18.27
2009-09-17,-7.8623,52.0873,13.24
2009-05-03,-9.9217,52.0985,7.42
2009-05-03,-9.9217,52.0985,7.75
2009-05-25,-9.9217,52.0985,13.38
2009-05-25,-9.9217,52.0985,13.19
2009-08-13,-9.9217,52.0985,16.96
2009-08-13,-9.9217,52.0985,18.99
2009-08-13,-9.9357,52.097,19.77
2009-01-19,-7.8668,52.1095,5.01
2009-05-19,-7.8668,52.1095,11.38
2009-06-30,-7.8668,52.1095,17.74
2009-09-17,-7.8668,52.1095,12.81
2009-01-19,-7.8442,52.1238,5.55
2009-01-19,-7.8442,52.1238,5.5
2009-05-19,-7.8442,52.1238,12.36
2009-05-19,-7.8442,52.1238,12.87
2009-06-30,-7.8442,52.1238,17.51
2009-06-30,-7.8442,52.1238,16.94
2009-09-17,-7.8442,52.1238,11.52
2009-01-19,-7.8548,52.1198,5.01
2009-05-19,-7.8548,52.1198,11.65
2009-06-30,-7.8548,52.1198,17.66
2009-06-30,-7.8548,52.1198,17.7
2009-09-17,-7.8548,52.1198,12.79
2009-05-03,-9.7855,52.1258,5.18
2009-05-03,-9.7855,52.1258,6.16
2009-05-25,-9.7855,52.1258,12.83
2009-08-13,-9.7855,52.1258,16.87
2009-08-13,-9.7855,52.1258,18.2
2009-01-19,-7.8555,52.147,5.35
2009-05-19,-7.8555,52.147,12.02
2009-06-30,-7.8555,52.147,17.61
2009-09-17,-7.8555,52.147,12.98
2009-05-03,-9.8992,52.1402,7.18
2009-05-03,-9.8992,52.1402,6.82
2009-05-25,-9.8992,52.1402,12.49
2009-05-25,-9.8992,52.1402,13.51
2009-08-13,-9.8992,52.1402,16.91
2009-05-03,-9.7858,52.15,4.85
2009-05-03,-9.7858,52.15,6.0
2009-05-25,-9.7858,52.15,13.38
2009-05-25,-9.7858,52.15,14.22
2009-08-13,-9.7858,52.15,16.08
2009-08-13,-9.7858,52.15,17.85
2009-05-03,-9.8173,52.1537,6.91
2009-05-25,-9.8173,52.1537,13.64
2009-08-13,-9.8173,52.1537,17.17
2009-05-25,-9.8565,52.1545,13.71
2009-08-13,-9.8565,52.1545,17.29
2009-03-02,-9.7127,52.2637,6.31
2009-03-02,-9.7127,52.2637,6.69
2009-05-18,-9.7127,52.2637,10.39
2009-05-18,-9.7127,52.2637,10.71
2009-07-14,-9.7127,52.2637,13.8
2009-07-14,-9.7127,52.2637,14.1
2009-03-02,-9.7192,52.2553,4.98
2009-03-02,-9.7192,52.2553,5.44
2009-05-18,-9.7192,52.2553,10.26
2009-05-18,-9.7192,52.2553,10.77
2009-07-14,-9.7192,52.2553,14.7
2009-07-14,-9.7192,52.2553,14.5
2009-03-02,-9.7392,52.2563,4.08
2009-03-02,-9.7392,52.2563,4.28
2009-05-18,-9.7392,52.2563,10.57
2009-05-18,-9.7392,52.2563,11.45
2009-07-14,-9.7392,52.2563,16.3
2009-07-14,-9.7392,52.2563,15.6
2009-03-02,-9.7607,52.2602,4.7
2009-03-02,-9.7603,52.2637,4.72
2009-05-18,-9.7603,52.2637,11.37
2009-05-18,-9.7607,52.2602,11.42
2009-03-02,-9.7933,52.2628,5.46
2009-05-18,-9.7933,52.2628,11.5
2009-03-02,-9.8235,52.2628,5.69
2009-03-02,-9.6993,52.2737,5.0
2009-05-18,-9.6993,52.2737,10.21
2009-05-18,-9.6993,52.2737,10.48
2009-07-14,-9.6993,52.2737,14.1
2009-03-02,-9.7858,52.2702,5.25
2009-05-18,-9.7858,52.2702,11.46
2009-03-02,-9.8223,52.2722,6.02
2009-03-02,-9.8562,52.2705,6.37
2009-05-19,-9.5428,52.4308,11.1
2009-08-25,-9.5428,52.4308,13.3
2009-02-02,-9.5612,52.4232,4.27
2009-05-19,-9.5612,52.4232,10.76
2009-07-13,-9.5612,52.4232,16.26
2009-02-02,-9.5668,52.4217,4.36
2009-02-02,-9.5668,52.4217,4.5
2009-05-19,-9.5668,52.4217,10.79
2009-07-13,-9.5668,52.4217,15.95
2009-08-25,-9.5668,52.4217,13.28
2009-02-02,-9.6372,52.4322,5.39
2009-05-19,-9.6372,52.4322,11.23
2009-07-13,-9.6372,52.4322,16.78
2009-08-25,-9.6372,52.4322,14.69
2009-02-02,-9.579,52.4438,4.2
2009-05-19,-9.579,52.4438,10.98
2009-07-13,-9.579,52.4438,16.39
2009-08-25,-9.579,52.4438,13.54
2009-02-02,-9.597,52.4357,4.73
2009-05-19,-9.597,52.4357,10.65
2009-05-19,-9.597,52.4357,11.46
2009-07-13,-9.597,52.4357,16.85
2009-08-25,-9.597,52.4357,14.06
2009-02-02,-9.6257,52.4467,5.46
2009-02-02,-9.6257,52.4467,5.21
2009-05-19,-9.6257,52.4467,10.9
2009-05-19,-9.6257,52.4467,11.39
2009-07-13,-9.6257,52.4467,16.69
2009-08-25,-9.6257,52.4467,14.48
2009-08-25,-9.6257,52.4467,14.84
2009-02-02,-9.6332,52.4693,5.33
2009-02-02,-9.6332,52.4693,5.44
2009-05-19,-9.6332,52.4693,11.15
2009-05-19,-9.6332,52.4693,11.66
2009-07-13,-9.6332,52.4693,15.92
2009-08-25,-9.6332,52.4693,14.61
2009-08-25,-9.6332,52.4693,14.71
2009-02-02,-9.6377,52.4748,6.91
2009-02-02,-9.6377,52.4748,5.52
2009-05-19,-9.6377,52.4748,11.17
2009-05-19,-9.6377,52.4748,11.85
2009-07-13,-9.6377,52.4748,15.86
2009-08-25,-9.6377,52.4748,15.38
2009-02-02,-9.6817,52.483,7.57
2009-05-19,-9.6817,52.483,11.22
2009-05-19,-9.6817,52.483,11.91
2009-07-13,-9.6817,52.483,15.93
2009-07-13,-9.6817,52.483,16.81
2009-08-25,-9.6817,52.483,15.86
2009-08-25,-9.6817,52.483,15.19
2009-05-19,-9.701,52.4862,11.16
2009-05-19,-9.701,52.4862,13.17
2009-07-13,-9.701,52.4862,15.91
2009-04-02,-8.7677,52.5435,3.96
2009-05-20,-8.7677,52.5435,12.29
2009-07-15,-8.7677,52.5435,15.7
2009-04-02,-8.7978,52.5688,4.4
2009-04-02,-8.7978,52.5688,4.94
2009-05-20,-8.7978,52.5688,12.26
2009-07-15,-8.7978,52.5688,16.2
2009-07-15,-8.7978,52.5688,16.6
2009-08-26,-9.2857,52.5778,14.72
2009-04-02,-8.9765,52.6045,4.44
2009-04-02,-8.9738,52.6008,4.5
2009-04-02,-8.9765,52.6045,4.7
2009-05-20,-8.9765,52.6045,11.83
2009-05-20,-8.9738,52.6008,12.07
2009-05-20,-8.9765,52.6045,12.14
2009-07-15,-8.9765,52.6045,16.6
2009-07-15,-8.9738,52.6008,16.4
2009-07-15,-8.9765,52.6045,17.0
2009-08-26,-9.1957,52.6057,16.5
2009-08-26,-9.3607,52.6028,16.52
2009-04-02,-8.7648,52.6193,4.53
2009-05-20,-8.7648,52.6193,12.11
2009-05-20,-8.7648,52.6193,12.3
2009-07-15,-8.7648,52.6193,16.5
2009-07-15,-8.7648,52.6193,17.4
2009-04-02,-8.9877,52.6195,4.34
2009-04-02,-8.9877,52.6195,4.67
2009-05-20,-8.9877,52.6195,12.07
2009-05-20,-8.9877,52.6195,13.12
2009-07-15,-8.9877,52.6195,17.4
2009-07-15,-8.9877,52.6195,18.9
2009-05-02,-9.1348,52.6268,5.25
2009-05-21,-9.1348,52.6268,12.59
2009-07-16,-9.1348,52.6268,17.5
2009-08-26,-9.1348,52.6268,16.51
2009-04-02,-8.7763,52.6442,4.44
2009-04-02,-8.7763,52.6442,4.8
2009-05-20,-8.7763,52.6442,13.1
2009-05-20,-8.7763,52.6442,12.86
2009-05-21,-9.0038,52.6432,13.16
2009-05-02,-9.0208,52.649,6.22
2009-05-02,-9.0208,52.649,5.09
2009-05-21,-9.0208,52.649,12.63
2009-07-16,-9.0208,52.649,17.64
2009-08-26,-9.0208,52.649,16.58
2009-05-02,-8.6352,52.6618,3.87
2009-05-21,-8.6352,52.6618,12.85
2009-07-16,-8.6352,52.6618,17.34
2009-05-02,-8.6608,52.657,3.88
2009-05-21,-8.6608,52.657,12.94
2009-07-16,-8.6608,52.657,17.56
2009-05-02,-8.6998,52.6538,3.9
2009-05-21,-8.6998,52.6538,12.96
2009-07-16,-8.6998,52.6538,17.59
2009-05-21,-8.9868,52.6597,12.57
2009-07-16,-8.9868,52.6597,17.77
2009-05-02,-9.0867,52.6505,5.4
2009-05-21,-9.0867,52.6505,12.44
2009-07-16,-9.0867,52.6505,17.48
2009-08-26,-9.0867,52.6505,16.51
2009-05-02,-8.7048,52.6668,3.88
2009-05-21,-8.7048,52.6668,13.16
2009-07-16,-8.7048,52.6668,17.72
2009-05-02,-8.7287,52.6737,3.89
2009-05-21,-8.7287,52.6737,12.94
2009-07-16,-8.7287,52.6737,17.83
2009-05-02,-8.7628,52.6765,3.87
2009-05-21,-8.7628,52.6765,12.81
2009-07-16,-8.7628,52.6765,17.73
2009-05-02,-8.8203,52.6808,3.83
2009-05-21,-8.8203,52.6808,13.13
2009-07-16,-8.8203,52.6808,17.67
2009-05-02,-8.909,52.6798,4.7
2009-05-21,-8.909,52.6798,13.38
2009-07-16,-8.909,52.6798,17.62
2009-04-02,-9.0012,52.6998,4.44
2009-05-20,-9.0012,52.6998,13.02
2009-07-15,-9.0012,52.6998,17.41
2009-04-02,-8.973,52.7172,4.35
2009-05-20,-8.973,52.7172,15.08
2009-07-15,-8.973,52.7172,17.56
2009-04-02,-8.9838,52.7368,4.43
2009-05-20,-8.9838,52.7368,12.97
2009-07-15,-8.9838,52.7368,17.59
2009-04-02,-8.9873,52.7602,4.47
2009-05-20,-8.9873,52.7602,13.56
2009-07-15,-8.9873,52.7602,17.79
2009-04-02,-8.9492,52.7777,4.16
2009-07-15,-8.9492,52.7777,18.5
2009-10-02,-6.1448,52.7928,4.7
2009-10-02,-6.1408,52.7937,4.79
2009-10-02,-6.1448,52.7942,4.83
2009-09-06,-6.1448,52.7942,13.04
2009-09-06,-6.1408,52.7937,13.01
2009-09-06,-6.1448,52.7942,13.42
2009-09-07,-6.1448,52.7942,14.02
2009-09-07,-6.1448,52.7928,14.0
2009-02-09,-6.1448,52.7942,12.81
2009-02-09,-6.1448,52.7928,12.76
2009-10-02,-6.1507,52.7988,4.88
2009-09-06,-6.1507,52.7988,13.04
2009-09-07,-6.1507,52.7988,13.81
2009-02-09,-6.1507,52.7988,12.59
2009-04-02,-8.9228,52.7948,4.48
2009-05-20,-8.9228,52.7948,12.52
2009-07-15,-8.9228,52.7948,14.81
2009-04-02,-8.9617,52.8157,4.08
2009-05-20,-8.9617,52.8157,13.47
2009-07-15,-8.9617,52.8157,17.47
2009-11-02,-6.0,52.978,5.9
2009-07-07,-6.0,52.978,15.84
2009-10-09,-6.0,52.978,15.25
2009-10-02,-6.0325,52.9822,5.42
2009-09-06,-6.0325,52.9822,13.2
2009-09-06,-6.0325,52.9822,15.12
2009-09-07,-6.0325,52.9822,15.18
2009-09-07,-6.0325,52.9822,15.41
2009-02-09,-6.0325,52.9822,14.96
2009-02-09,-6.0325,52.9822,13.11
2009-02-09,-6.0325,52.9822,15.73
2009-10-02,-6.0413,52.982,5.4
2009-09-06,-6.0413,52.982,12.62
2009-09-06,-6.0413,52.982,14.68
2009-09-07,-6.0413,52.982,15.27
2009-09-07,-6.0413,52.982,15.12
2009-02-09,-6.0413,52.982,15.65
2009-10-02,-6.0482,52.9887,5.55
2009-11-02,-6.0233,53.0072,6.08
2009-07-07,-6.0233,53.0072,15.88
2009-10-09,-6.0233,53.0072,15.51
2009-10-02,-6.056,53.0028,4.7
2009-10-02,-6.0553,53.0002,3.68
2009-09-06,-6.0553,53.0002,13.39
2009-09-06,-6.056,53.0028,11.59
2009-09-06,-6.0553,53.0002,14.68
2009-09-07,-6.0553,53.0002,13.11
2009-09-07,-6.0553,53.0002,13.35
2009-09-07,-6.056,53.0028,17.43
2009-09-07,-6.056,53.0028,15.58
2009-02-09,-6.056,53.0028,13.34
2009-02-09,-6.0553,53.0002,12.42
2009-02-09,-6.056,53.0028,14.49
2009-02-09,-6.0553,53.0002,12.68
2009-11-02,-6.02,53.0492,6.19
2009-07-07,-6.02,53.0492,15.18
2009-10-09,-6.02,53.0492,15.23
2009-11-02,-6.0225,53.1112,5.95
2009-07-07,-6.0225,53.1112,14.81
2009-10-09,-6.0225,53.1112,14.99
2009-02-25,-8.939,53.1447,7.3
2009-02-25,-8.939,53.1447,8.46
2009-05-28,-8.939,53.1447,13.31
2009-05-28,-8.939,53.1447,14.4
2009-07-21,-8.939,53.1447,14.3
2009-07-21,-8.939,53.1447,17.92
2009-12-08,-8.939,53.1447,16.04
2009-11-02,-6.0433,53.153,6.22
2009-07-07,-6.0433,53.153,14.05
2009-10-09,-6.0433,53.153,15.05
2009-02-25,-8.948,53.1583,8.17
2009-02-25,-8.948,53.1583,8.1
2009-05-28,-8.948,53.1583,13.56
2009-05-28,-8.948,53.1583,13.95
2009-07-21,-8.948,53.1583,16.84
2009-07-21,-8.948,53.1583,17.29
2009-12-08,-8.948,53.1583,16.65
2009-12-08,-8.948,53.1583,17.5
2009-02-25,-8.9565,53.1665,8.11
2009-02-25,-8.9565,53.1665,8.07
2009-05-28,-8.9565,53.1665,13.46
2009-05-28,-8.9565,53.1665,14.27
2009-07-21,-8.9565,53.1665,16.83
2009-07-21,-8.9565,53.1665,17.15
2009-12-08,-8.9565,53.1665,17.14
2009-12-08,-8.9565,53.1665,17.51
2009-02-25,-8.9863,53.1623,8.0
2009-05-28,-8.9863,53.1623,13.34
2009-07-21,-8.9863,53.1623,16.3
2009-07-21,-8.9863,53.1623,18.9
2009-12-08,-8.9863,53.1623,16.87
2009-12-08,-8.9863,53.1623,19.56
2009-02-25,-8.9657,53.1718,8.09
2009-02-25,-8.9657,53.1718,8.08
2009-05-28,-8.9657,53.1718,13.54
2009-05-28,-8.9657,53.1718,14.39
2009-07-21,-8.9657,53.1718,16.97
2009-07-21,-8.9657,53.1718,17.01
2009-12-08,-8.9657,53.1718,17.01
2009-12-08,-8.9657,53.1718,17.51
2009-11-02,-6.0702,53.2083,6.02
2009-07-07,-6.0702,53.2083,14.29
2009-10-09,-6.0702,53.2083,14.87
2009-02-24,-9.1542,53.2327,8.29
2009-05-27,-9.1542,53.2327,13.07
2009-07-20,-9.1542,53.2327,16.69
2009-11-08,-9.1542,53.2327,16.62
2009-11-02,-6.0867,53.2367,5.98
2009-07-07,-6.0867,53.2367,14.59
2009-10-09,-6.0867,53.2367,15.06
2009-02-24,-9.034,53.2375,8.11
2009-05-27,-9.034,53.2375,13.32
2009-07-20,-9.034,53.2375,17.03
2009-11-08,-9.034,53.2375,16.73
2009-02-24,-9.0602,53.2363,8.14
2009-05-27,-9.0602,53.2363,13.29
2009-07-20,-9.0602,53.2363,16.92
2009-11-08,-9.0602,53.2363,16.67
2009-02-24,-9.0812,53.2497,8.37
2009-02-24,-9.0812,53.2497,8.15
2009-05-27,-9.0812,53.2497,13.21
2009-07-20,-9.0812,53.2497,16.9
2009-07-20,-9.0812,53.2497,17.02
2009-11-08,-9.0812,53.2497,16.74
2009-11-08,-9.0812,53.2497,16.69
2009-02-24,-9.1063,53.2355,8.41
2009-05-27,-9.1063,53.2355,13.01
2009-07-20,-9.1063,53.2355,16.81
2009-11-08,-9.1063,53.2355,16.59
2009-02-26,-9.715,53.243,8.1
2009-05-25,-9.715,53.243,12.8
2009-02-24,-8.9695,53.258,8.07
2009-02-24,-8.9695,53.258,8.62
2009-05-27,-8.9695,53.258,13.41
2009-05-27,-8.9695,53.258,13.43
2009-07-20,-8.9695,53.258,16.79
2009-07-20,-8.9695,53.258,17.33
2009-11-08,-8.9695,53.258,16.57
2009-11-08,-8.9695,53.258,16.66
2009-02-24,-9.0137,53.2522,7.99
2009-02-24,-9.0137,53.2522,8.14
2009-05-27,-9.0137,53.2522,13.38
2009-05-27,-9.0137,53.2522,13.53
2009-07-20,-9.0137,53.2522,17.04
2009-07-20,-9.0137,53.2522,17.51
2009-11-08,-9.0137,53.2522,16.65
2009-11-08,-9.0137,53.2522,16.67
2009-02-24,-9.0377,53.2607,7.7
2009-02-24,-9.0387,53.254,7.79
2009-02-24,-9.0495,53.2507,7.83
2009-02-24,-9.0495,53.2507,8.36
2009-02-24,-9.0387,53.254,8.08
2009-02-24,-9.0377,53.2607,7.83
2009-05-27,-9.0377,53.2607,13.38
2009-05-27,-9.0387,53.254,13.3
2009-05-27,-9.0495,53.2507,13.26
2009-05-27,-9.0495,53.2507,13.45
2009-05-27,-9.0387,53.254,13.53
2009-05-27,-9.0377,53.2607,13.7
2009-07-20,-9.0377,53.2607,17.16
2009-07-20,-9.0387,53.254,17.1
2009-07-20,-9.0495,53.2507,17.2
2009-07-20,-9.0495,53.2507,17.12
2009-07-20,-9.0387,53.254,17.63
2009-07-20,-9.0377,53.2607,17.62
2009-11-08,-9.0377,53.2607,16.97
2009-11-08,-9.0387,53.254,16.65
2009-11-08,-9.0495,53.2507,16.63
2009-11-08,-9.0495,53.2507,16.78
2009-11-08,-9.0387,53.254,16.77
2009-11-08,-9.0377,53.2607,17.15
2009-11-02,-6.0628,53.2775,5.83
2009-07-07,-6.0628,53.2775,14.18
2009-10-09,-6.0628,53.2775,14.85
2009-02-24,-9.0453,53.2675,7.6
2009-02-24,-9.0453,53.2675,7.8
2009-05-27,-9.0453,53.2675,13.49
2009-05-27,-9.0453,53.2675,13.87
2009-05-27,-9.0453,53.2675,13.57
2009-07-20,-9.0453,53.2675,17.38
2009-07-20,-9.0453,53.2675,17.71
2009-11-08,-9.0453,53.2675,17.3
2009-11-08,-9.0453,53.2675,17.66
2009-02-26,-9.655,53.2853,8.2
2009-05-25,-9.655,53.2853,12.9
2009-07-22,-9.655,53.2853,17.0
2009-11-02,-6.1152,53.3033,5.85
2009-11-02,-6.1152,53.3033,5.83
2009-06-07,-6.1152,53.3033,14.83
2009-02-26,-9.5715,53.3148,6.9
2009-02-26,-9.5715,53.3148,8.7
2009-05-25,-9.5715,53.3148,13.0
2009-05-25,-9.5715,53.3148,13.6
2009-07-22,-9.5715,53.3148,18.3
2009-07-22,-9.5715,53.3148,19.5
2009-08-13,-9.5715,53.3148,18.6
2009-08-13,-9.5715,53.3148,22.3
2009-02-26,-9.6353,53.3033,7.9
2009-05-25,-9.6353,53.3033,13.1
2009-07-22,-9.6353,53.3033,18.4
2009-11-02,-6.0802,53.3247,5.73
2009-06-07,-6.0802,53.3247,14.48
2009-11-02,-6.1162,53.3317,5.91
2009-06-07,-6.1162,53.3317,16.17
2009-11-02,-6.1387,53.3185,5.88
2009-08-06,-6.1387,53.3185,13.03
2009-07-07,-6.1387,53.3185,14.54
2009-02-26,-9.5795,53.328,7.7
2009-02-26,-9.5795,53.328,9.0
2009-05-25,-9.5795,53.328,13.6
2009-05-25,-9.5795,53.328,13.7
2009-07-22,-9.5795,53.328,18.1
2009-07-22,-9.5795,53.328,18.5
2009-08-13,-9.5795,53.328,16.9
2009-08-13,-9.5795,53.328,18.6
2009-02-26,-9.7312,53.322,8.0
2009-05-25,-9.7312,53.322,12.8
2009-07-22,-9.7312,53.322,16.7
2009-09-02,-6.149,53.343,5.57
2009-11-02,-6.137,53.3333,6.04
2009-08-06,-6.149,53.343,12.87
2009-07-07,-6.137,53.3333,14.63
2009-07-07,-6.149,53.343,16.45
2009-09-02,-6.1742,53.343,6.38
2009-08-06,-6.1742,53.343,14.66
2009-06-07,-6.1742,53.343,17.53
2009-09-02,-6.1952,53.3438,4.75
2009-08-06,-6.1952,53.3438,12.93
2009-08-06,-6.1952,53.3438,13.5
2009-07-07,-6.1952,53.3438,15.85
2009-09-02,-6.2248,53.3455,3.99
2009-08-06,-6.2248,53.3455,12.58
2009-08-06,-6.2248,53.3455,12.53
2009-06-07,-6.2248,53.3455,17.43
2009-08-06,-6.2517,53.3478,21.14
2009-08-06,-6.2517,53.3478,12.98
2009-08-06,-6.2917,53.3473,12.75
2009-02-26,-9.5618,53.3358,8.1
2009-02-26,-9.5618,53.3358,8.4
2009-05-25,-9.5618,53.3358,13.6
2009-05-25,-9.5618,53.3358,13.8
2009-07-22,-9.5618,53.3358,17.4
2009-07-22,-9.5618,53.3358,18.4
2009-08-13,-9.5618,53.3358,17.4
2009-08-13,-9.5618,53.3358,18.6
2009-02-26,-9.5943,53.3373,8.0
2009-02-26,-9.5943,53.3373,9.8
2009-05-25,-9.5943,53.3373,14.1
2009-07-22,-9.5943,53.3373,18.1
2009-07-22,-9.5943,53.3373,18.2
2009-08-13,-9.5943,53.3373,16.9
2009-08-13,-9.5943,53.3373,18.8
2009-09-02,-6.0767,53.3565,5.54
2009-06-07,-6.0767,53.3565,17.28
2009-11-02,-6.1108,53.3517,5.81
2009-07-07,-6.1108,53.3517,16.43
2009-11-02,-6.1367,53.35,5.77
2009-07-07,-6.1367,53.35,15.21
2009-08-06,-6.191,53.3535,14.41
2009-08-06,-6.2105,53.3573,14.08
2009-08-06,-6.2292,53.3588,13.52
2009-02-26,-9.5987,53.3623,8.0
2009-02-26,-9.5987,53.3623,8.4
2009-05-25,-9.5987,53.3623,14.2
2009-07-22,-9.5987,53.3623,17.9
2009-07-22,-9.5987,53.3623,18.2
2009-08-13,-9.5987,53.3623,17.0
2009-08-13,-9.5987,53.3623,18.7
2009-02-26,-9.6308,53.3605,8.3
2009-05-25,-9.6308,53.3605,13.4
2009-07-22,-9.6308,53.3605,17.7
2009-02-26,-9.7025,53.3565,8.0
2009-05-25,-9.7025,53.3565,13.2
2009-07-22,-9.7025,53.3565,17.8
2009-09-02,-6.0385,53.3765,5.38
2009-06-07,-6.0385,53.3765,15.02
2009-10-09,-6.0385,53.3765,14.8
2009-02-26,-9.5762,53.3845,7.8
2009-02-26,-9.5762,53.3845,8.0
2009-05-25,-9.5762,53.3845,13.9
2009-07-22,-9.5762,53.3845,18.6
2009-07-22,-9.5762,53.3845,18.9
2009-08-13,-9.5762,53.3845,17.6
2009-08-13,-9.5762,53.3845,18.9
2009-09-02,-6.045,53.409,5.47
2009-06-07,-6.045,53.409,15.24
2009-10-09,-6.045,53.409,14.82
2009-09-02,-6.1065,53.4457,5.98
2009-06-07,-6.1065,53.4457,14.91
2009-10-09,-6.1065,53.4457,14.71
2009-09-02,-6.141,53.4522,4.53
2009-11-06,-6.141,53.4522,15.16
2009-06-07,-6.141,53.4522,15.68
2009-08-31,-6.141,53.4522,15.88
2009-08-31,-6.141,53.4522,16.3
2009-09-02,-6.1522,53.4545,3.73
2009-12-02,-6.1582,53.4593,5.34
2009-11-06,-6.1522,53.4545,15.45
2009-06-07,-6.1522,53.4545,15.48
2009-08-07,-6.1582,53.4593,16.58
2009-08-07,-6.1582,53.4593,16.88
2009-08-31,-6.1543,53.4582,15.72
2009-08-31,-6.1543,53.4582,16.75
2009-12-02,-6.1742,53.4577,3.58
2009-12-02,-6.1742,53.4577,5.45
2009-11-06,-6.1742,53.4577,14.95
2009-11-06,-6.1742,53.4577,16.98
2009-08-07,-6.1742,53.4577,16.4
2009-08-07,-6.1742,53.4577,16.74
2009-08-31,-6.1742,53.4577,16.69
2009-08-31,-6.1742,53.4577,17.03
2009-12-02,-6.1852,53.4612,4.29
2009-12-02,-6.1842,53.464,3.62
2009-12-02,-6.1842,53.464,6.64
2009-12-02,-6.1852,53.4612,5.6
2009-11-06,-6.1852,53.4612,16.38
2009-11-06,-6.19,53.46,17.5
2009-11-06,-6.19,53.46,19.4
2009-11-06,-6.1852,53.4612,17.52
2009-08-07,-6.1852,53.4612,16.39
2009-08-07,-6.1852,53.4612,17.12
2009-08-31,-6.1852,53.4612,16.44
2009-08-31,-6.19,53.46,17.1
2009-08-31,-6.19,53.46,17.38
2009-08-31,-6.1852,53.4612,16.87
2009-12-02,-6.2195,53.4637,4.25
2009-11-06,-6.2195,53.4637,13.21
2009-08-07,-6.2195,53.4637,14.85
2009-08-31,-6.2195,53.4637,15.78
2009-10-09,-6.1037,53.4715,14.46
2009-12-02,-6.1725,53.4685,2.97
2009-12-02,-6.2092,53.4688,4.0
2009-12-02,-6.2092,53.4688,5.17
2009-11-06,-6.2092,53.4688,13.86
2009-08-07,-6.2092,53.4688,14.73
2009-08-31,-6.2092,53.4688,15.88
2009-12-02,-6.1827,53.4982,5.17
2009-09-02,-6.0805,53.5117,4.96
2009-06-07,-6.0805,53.5117,15.45
2009-10-09,-6.0805,53.5117,14.3
2009-09-02,-6.1053,53.5068,4.86
2009-06-07,-6.1053,53.5068,15.42
2009-12-02,-6.1203,53.5103,5.47
2009-11-06,-6.1203,53.5103,15.76
2009-08-07,-6.1203,53.5103,14.87
2009-08-31,-6.13,53.51,16.65
2009-12-02,-6.1443,53.5025,4.7
2009-12-02,-6.1443,53.5025,5.05
2009-11-06,-6.1443,53.5025,17.85
2009-08-07,-6.1443,53.5025,16.51
2009-08-31,-6.1443,53.5025,16.64
2009-12-02,-6.1937,53.5068,5.84
2009-11-06,-6.1937,53.5068,12.79
2009-08-07,-6.1937,53.5068,13.85
2009-08-31,-6.1937,53.5068,15.36
2009-09-02,-6.1042,53.595,5.57
2009-06-07,-6.1042,53.595,12.67
2009-10-09,-6.1042,53.595,14.04
2009-02-25,-9.7063,53.596,8.07
2009-02-25,-9.7063,53.596,9.07
2009-05-28,-9.7063,53.596,11.3
2009-05-28,-9.7063,53.596,13.8
2009-07-21,-9.7063,53.596,15.56
2009-07-21,-9.7063,53.596,16.07
2009-12-08,-9.7063,53.596,15.8
2009-12-08,-9.7063,53.596,16.5
2009-02-25,-9.6703,53.6157,7.94
2009-02-25,-9.6703,53.6157,8.23
2009-02-25,-9.6703,53.6157,8.0
2009-02-25,-9.6703,53.6157,8.42
2009-05-28,-9.6703,53.6157,12.8
2009-05-28,-9.6703,53.6157,12.6
2009-05-28,-9.6703,53.6157,13.8
2009-07-21,-9.6703,53.6157,15.8
2009-07-21,-9.6703,53.6157,16.45
2009-07-21,-9.6703,53.6157,16.36
2009-12-08,-9.6703,53.6157,15.4
2009-12-08,-9.6703,53.6157,15.5
2009-12-08,-9.6703,53.6157,16.0
2009-12-08,-9.6703,53.6157,16.1
2009-02-25,-9.7525,53.606,8.08
2009-02-25,-9.7525,53.606,8.14
2009-05-28,-9.7525,53.606,12.3
2009-05-28,-9.7525,53.606,13.1
2009-07-21,-9.7525,53.606,15.99
2009-07-21,-9.7525,53.606,17.29
2009-12-08,-9.7525,53.606,15.0
2009-12-08,-9.7525,53.606,16.4
2009-09-02,-6.1587,53.6257,5.03
2009-06-07,-6.1587,53.6257,12.73
2009-10-09,-6.1587,53.6257,13.95
2009-02-25,-9.6717,53.6182,8.0
2009-05-28,-9.6717,53.6182,13.4
2009-07-21,-9.6717,53.6182,13.61
2009-12-08,-9.6717,53.6182,14.4
2009-02-25,-9.8598,53.6202,7.8
2009-02-25,-9.8598,53.6202,8.21
